year,stage,special,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_opensecrets,candidate_wikidata,candidate_party,candidate_last,candidate_first,candidate_middle,candidate_full,candidate_suffix,candidate_nickname,candidate_fec,candidate_fec_name,candidate_google,candidate_govtrack,candidate_icpsr,candidate_maplight
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,10-3|46,Jim Cooper,cooper,US House,5,FALSE,democratic,total,812,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,10-3|46,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,783,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,10-4|47,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1333,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,10-4|47,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,725,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,10-6|49,Jim Cooper,cooper,US House,5,FALSE,democratic,total,493,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,10-6|49,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,291,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,11-2|51,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1186,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,11-2|51,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,1453,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,11-3|52,Jim Cooper,cooper,US House,5,FALSE,democratic,total,601,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,11-3|52,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,477,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,11-4|53,Jim Cooper,cooper,US House,5,FALSE,democratic,total,596,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,11-4|53,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,447,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,12-1|54,Jim Cooper,cooper,US House,5,FALSE,democratic,total,961,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,12-1|54,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,823,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,12-2|55,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1594,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,12-2|55,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,1715,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,12-3|56,Jim Cooper,cooper,US House,5,FALSE,democratic,total,828,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,12-3|56,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,585,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,12-4|57,Jim Cooper,cooper,US House,5,FALSE,democratic,total,947,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,12-4|57,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,755,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,12-5|58,Jim Cooper,cooper,US House,5,FALSE,democratic,total,0,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,12-5|58,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,0,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,13-1|59,Jim Cooper,cooper,US House,5,FALSE,democratic,total,883,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,13-1|59,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,324,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,13-2|60,Jim Cooper,cooper,US House,5,FALSE,democratic,total,298,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,13-2|60,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,154,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,13-3|61,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1756,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,13-3|61,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,1175,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,13-4|62,Jim Cooper,cooper,US House,5,FALSE,democratic,total,129,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,13-4|62,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,106,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,14-1|63,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1259,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,14-1|63,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,958,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,14-2|64,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1038,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,14-2|64,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,1004,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,14-3|65,Jim Cooper,cooper,US House,5,FALSE,democratic,total,324,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,14-3|65,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,180,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,14-4|66,Jim Cooper,cooper,US House,5,FALSE,democratic,total,25,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,14-4|66,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,8,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,14-5|67,Jim Cooper,cooper,US House,5,FALSE,democratic,total,979,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,14-5|67,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,680,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,15-2|69,Jim Cooper,cooper,US House,5,FALSE,democratic,total,887,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,15-2|69,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,742,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,15-3|70,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1026,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,15-3|70,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,849,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,15-4|71,Jim Cooper,cooper,US House,5,FALSE,democratic,total,632,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,15-4|71,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,382,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,15-5|72,Jim Cooper,cooper,US House,5,FALSE,democratic,total,98,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,15-5|72,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,21,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,16-1|73,Jim Cooper,cooper,US House,5,FALSE,democratic,total,444,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,16-1|73,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,176,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,16-2|74,Jim Cooper,cooper,US House,5,FALSE,democratic,total,263,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,16-2|74,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,154,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,16-4|76,Jim Cooper,cooper,US House,5,FALSE,democratic,total,251,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,16-4|76,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,95,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,17-1|78,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1036,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,17-1|78,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,247,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,17-2|79,Jim Cooper,cooper,US House,5,FALSE,democratic,total,577,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,17-2|79,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,156,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,17-3|80,Jim Cooper,cooper,US House,5,FALSE,democratic,total,676,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,17-3|80,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,142,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,17-4|81,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1329,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,17-4|81,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,523,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,17-6|83,Jim Cooper,cooper,US House,5,FALSE,democratic,total,387,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,17-6|83,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,222,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,18-1|85,Jim Cooper,cooper,US House,5,FALSE,democratic,total,107,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,18-1|85,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,23,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,18-2|86,Jim Cooper,cooper,US House,5,FALSE,democratic,total,585,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,18-2|86,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,175,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,18-3|87,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1860,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,18-3|87,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,577,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,18-4|88,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1446,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,18-4|88,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,438,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,18-5|89,Jim Cooper,cooper,US House,5,FALSE,democratic,total,58,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,18-5|89,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,22,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,19-3|92,Jim Cooper,cooper,US House,5,FALSE,democratic,total,951,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,19-3|92,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,101,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,19-4|93,Jim Cooper,cooper,US House,5,FALSE,democratic,total,732,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,19-4|93,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,372,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,19-5|94,Jim Cooper,cooper,US House,5,FALSE,democratic,total,421,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,19-5|94,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,43,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,19-6|95,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,19-6|95,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,2,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,20-1|96,Jim Cooper,cooper,US House,5,FALSE,democratic,total,62,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,20-1|96,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,14,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,20-2|97,Jim Cooper,cooper,US House,5,FALSE,democratic,total,824,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,20-2|97,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,444,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,20-3|98,Jim Cooper,cooper,US House,5,FALSE,democratic,total,2236,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,20-3|98,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,1101,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,21-1|99,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1202,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,21-1|99,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,46,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,21-2|100,Jim Cooper,cooper,US House,5,FALSE,democratic,total,1572,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,21-2|100,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,195,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,21-3|101,Jim Cooper,cooper,US House,5,FALSE,democratic,total,874,N00003132,Q973737,Democrat,Cooper,Jim,,Jim Cooper,,,H2TN05131; H2TN04027; S4TN00096,,kg:/m/03tm2p,400081,15019,196
2016,gen,FALSE,Tennessee,TN,47,54,Davidson County,47037,01639737,36.169129,-86.78479,Davidson,21-3|101,Stacy Ries Snyder,snyder,US House,5,FALSE,republican,total,93,,,,,,,,,,H6TN05322,"SNYDER, STACY RIES",,,,
