year,stage,special,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_opensecrets,candidate_wikidata,candidate_party,candidate_last,candidate_first,candidate_middle,candidate_full,candidate_suffix,candidate_nickname,candidate_fec,candidate_fec_name,candidate_google,candidate_govtrack,candidate_icpsr,candidate_maplight
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10003,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,early,0,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10003,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,mail,5,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10003,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,ed,88,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10003,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,early,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10003,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,mail,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10003,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,ed,33,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10004,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,early,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10004,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,mail,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10004,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,ed,16,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10004,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,early,42,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10004,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,mail,7,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10004,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,ed,168,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10004,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,early,9,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10004,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,mail,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10004,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,ed,41,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10005,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,early,2,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10005,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10005,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,ed,8,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10005,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,early,14,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10005,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,mail,9,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10005,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,ed,168,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10005,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,early,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10005,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,mail,1,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10005,JOSHUA HARRIS-TILL,till,US House,2,FALSE,democratic,ed,32,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10006,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,early,3,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10006,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,mail,0,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10006,JOHN McCARTHY,mccarthy,US House,2,FALSE,independent,ed,13,,,,,,,,,,,,,,,
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10006,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,early,27,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
2016,gen,FALSE,Oklahoma,OK,40,53,Adair County,40001,01101788,35.898043,-94.651026,ADAIR,10006,MARKWAYNE MULLIN,mullin,US House,2,FALSE,republican,mail,10,N00033410,Q3448772,Republican,Mullin,Markwayne,,Markwayne Mullin,,,H2OK02083,,kg:/m/0lq78pn,412568,21355,1792
